,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight
68,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e8ef23a7f8d14808acc4f54d9508459e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=8OAPC742vSCEKhlf6ezEl1s0Yu4SJPMUhLh2mKzipVc%3D,413,386,42,22,0.4619687,0.5371311,0.048098434,0.030555556
69,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e8ef23a7f8d14808acc4f54d9508459e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=8OAPC742vSCEKhlf6ezEl1s0Yu4SJPMUhLh2mKzipVc%3D,473,388,45,27,0.5302013,0.5399088,0.051454138,0.0375
70,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-1654cab5edf54cad9799a39b8c96e7ec?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=bainxudxBfqfS27cj6xmA2IQ3hyWF6o6ZGrsijjfM3Q%3D,462,396,43,32,0.515625,0.5502557,0.04910714,0.044382803
71,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ce9a5b7d1e0742438dfebaf1bfd1cd4e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=KHzGW4Cv2tyR1VGcOk2TkdLa3HIlGxHbic7xAB6CKwI%3D,457,362,40,32,0.5111857,0.50379777,0.04474273,0.044444446
72,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ce9a5b7d1e0742438dfebaf1bfd1cd4e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=KHzGW4Cv2tyR1VGcOk2TkdLa3HIlGxHbic7xAB6CKwI%3D,473,298,71,52,0.5290828,0.41490886,0.07941835,0.072222225
73,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-b9b7197d0d2f4818a4f53366ac36321f?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=YxSQhqteWDEbtEswpIrj%2B39g6VZXKjYTKWEoo8lGYoI%3D,474,309,74,45,0.52960896,0.43018663,0.08268157,0.0625
74,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-b9b7197d0d2f4818a4f53366ac36321f?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=YxSQhqteWDEbtEswpIrj%2B39g6VZXKjYTKWEoo8lGYoI%3D,455,362,43,38,0.5083799,0.50379777,0.04916201,0.05277778
75,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e10bd90990fc404ab65b951680502c6b?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=J7oNnu6RmmJ39sc3ibMIsVKAO3h29yT9DFnQrr9zONc%3D,439,362,74,68,0.49105147,0.50379777,0.08277405,0.094444446
76,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e10bd90990fc404ab65b951680502c6b?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=J7oNnu6RmmJ39sc3ibMIsVKAO3h29yT9DFnQrr9zONc%3D,520,319,48,61,0.58277404,0.44407552,0.054809842,0.08611111
77,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-852232bce96a4ac9bd0e84ee6e7e195a?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=xkNwMa27YsvpBusB58B90c%2BFs237kp0gtlzHyhxmTIQ%3D,488,323,94,60,0.5458613,0.44963107,0.10626398,0.08472222
78,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0d3f9553d3ca413d83547a24fb203d3f?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=PahrmxhLKNcurIdt%2Fxwwk0QgwLi9T51%2FkZflejqyxmY%3D,366,364,40,37,0.41051453,0.5065755,0.045861296,0.05138889
79,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-f99ae6391cd94ddfbdb2005ffc4e5920?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=MnoA3hPWJwnTZS8Jyc2dyzY%2B%2Bw8CfJzhWr4dP9bM3jc%3D,468,283,51,46,0.52348995,0.3940755,0.058165547,0.06388889
80,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-f99ae6391cd94ddfbdb2005ffc4e5920?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=MnoA3hPWJwnTZS8Jyc2dyzY%2B%2Bw8CfJzhWr4dP9bM3jc%3D,410,242,65,31,0.45861298,0.33713108,0.0738255,0.043055557
81,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e8ddbedaeced41eeabd5943df3888afb?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=y7O6xebNXau%2BffIQhWWHecCJYL6SZXjjszyH4JhBLBQ%3D,470,286,52,64,0.5251397,0.39824218,0.05810056,0.090277776
82,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e8ddbedaeced41eeabd5943df3888afb?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=y7O6xebNXau%2BffIQhWWHecCJYL6SZXjjszyH4JhBLBQ%3D,390,244,58,88,0.4368715,0.33990887,0.06480447,0.12361111
83,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-8a5d0e21d5734ccd91f37cee0837cdbe?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ePg6ljLtlbaUosr%2FC9MxRrMGg%2BXKA4UIviNdHXdOma0%3D,392,245,59,66,0.4395973,0.34129775,0.06599553,0.093055554
84,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-8a5d0e21d5734ccd91f37cee0837cdbe?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ePg6ljLtlbaUosr%2FC9MxRrMGg%2BXKA4UIviNdHXdOma0%3D,353,331,47,39,0.39597315,0.46074218,0.05257271,0.054166667
85,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-669438f42a7d428a898ef1e996063d5e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=GI4SUOfXt%2BpeOOXayBmoIRgvdGWhmskB8cUTO4DS5FQ%3D,404,244,87,68,0.45251396,0.33990887,0.09832402,0.09583333
86,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-5e233d4f830740a1a6df2182a87fe952?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=JevqJfY%2BSq2i1bO1ad2NVE3Wwh%2BPFWJTSRNwkttjnHY%3D,418,253,71,39,0.46868008,0.35240886,0.07941835,0.054166667
87,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-eb17b723db7547bc9cabc1ed019dc711?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=erYgew6%2Fi4YwM9hqGBFBtVY%2BzPXUodSIUZeFKfumHG4%3D,423,267,75,24,0.47315437,0.3718533,0.085011184,0.033333335
88,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-5c1ede411e5140af93b74ee2f5532ff2?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=t3%2FULZp3GV%2B1CtyShPRqpJWuanjXAK5TnE5EdqBRmJ4%3D,488,360,29,31,0.5458613,0.50101995,0.03243848,0.043055557
89,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-04a0b44c33fc4138bcb63c6f0956b8f8?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=xj3iGItoJZ0ULIV1lEjsCr7YQ09ob5%2FWLGkn9zXYK0A%3D,340,389,34,32,0.3803132,0.54129773,0.03803132,0.044444446
90,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-f1fd51f2dcfc4409a748f7095c9ebd33?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=6eH5sI8B8s6RPmBhPUSAYY%2B73%2B1FbPXhqDmbAqKhMzM%3D,460,312,55,55,0.5139353,0.43375087,0.062430322,0.0776699
91,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-9531e5807452463db69b0d6fabe29f79?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=xryO1PIv5OIRMiUi6c%2BBHxAZGvxO6Bsf2FfhO%2BFOK%2FY%3D,498,332,55,38,0.557047,0.46213108,0.061521254,0.05277778
92,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-54a41583584e43e4899db48979048762?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=0qe2K6BX5BrkPIky9OGUsTqkQ1zZ53V36CiC%2BM9IJpM%3D,493,293,32,82,0.5525727,0.4079644,0.03691275,0.115277775
93,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cf3e02403c204f689a7b83e29aa965ce?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=u56H1T1ZSGIJ69j8zuIbzYzhqMte%2FoqUe%2BXdeEwFTJw%3D,461,363,68,50,0.5167785,0.5051866,0.077181205,0.07083333
94,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cf3e02403c204f689a7b83e29aa965ce?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=u56H1T1ZSGIJ69j8zuIbzYzhqMte%2FoqUe%2BXdeEwFTJw%3D,412,388,40,64,0.46085012,0.5399088,0.045861296,0.090277776
95,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-4df238690e0848e2bccb76b511821001?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ZWFBwGanw23ZpXjkDNvuTcDox5bHysG4KsXEwbDmcbg%3D,402,404,51,45,0.45078298,0.56213105,0.058165547,0.0625
96,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-4df238690e0848e2bccb76b511821001?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ZWFBwGanw23ZpXjkDNvuTcDox5bHysG4KsXEwbDmcbg%3D,461,364,71,45,0.5167785,0.5065755,0.08053691,0.0625
97,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c6956bd810b2454586500227775e7912?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=4Ur1VC7cAjxFegHY1fkKDZKTebmXuVRvqoCKsQ1F6jE%3D,488,369,40,50,0.5458613,0.51351994,0.045861296,0.07083333
98,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c6956bd810b2454586500227775e7912?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=4Ur1VC7cAjxFegHY1fkKDZKTebmXuVRvqoCKsQ1F6jE%3D,394,400,45,33,0.44183445,0.55657554,0.051454138,0.045833334
99,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-4ff08403fe244ef59cb1b9325f905082?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=5ms%2FbjxBF%2FToLQSZxRwzNynxmFc4FR0%2F7EF%2F1CuFzAw%3D,497,402,23,32,0.55530727,0.5593533,0.026815642,0.044444446
100,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0bb0ee4debd14b67bc4bac6bd18a2edc?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=Hzm1EeKHLl0ET%2F7HY7JLHwQLbJxMDhKq6cnPs%2BfoftM%3D,494,400,27,35,0.55369127,0.55657554,0.03131991,0.048611112
101,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-11e1f27804a74d4cb426a491108d6060?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=WCYan2HLM8t4gFxxVw5h8JdvzyE5nIhkPKgLXRHzPF8%3D,500,427,37,21,0.55915177,0.5932516,0.042410713,0.029126214
102,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-9b5234b8b3244ec8aeeeb7a5d8c122cb?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=fOaNvOXelIyW1sCxD2oW3r8g3ptIV3gXK835EYYV7LU%3D,535,402,21,33,0.59843403,0.5593533,0.0246085,0.045833334
103,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-6090c8c74e604e5dbd70404a3abc202f?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=Pah9znqJK%2F4AlwEV67esplTb3HomQjFH55JOPxRBWco%3D,533,402,27,47,0.59731543,0.5593533,0.03131991,0.06527778
104,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-7491854d03c64780a8721caeadc09499?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=jeNdypx3DBYCtrn5%2ByNGIr9zcrrCnLeEVutGUi%2Fs%2Fb4%3D,528,403,36,50,0.58928573,0.5599645,0.04129464,0.07073509
105,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cbcf62e9475e482fb8ed77f3d75f2ca9?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=c9osWSG2Y3ZKVbqkR5TI0kdYrbTm%2FqsGuUXEtjsZ8CQ%3D,537,336,35,33,0.6017897,0.46768662,0.040268455,0.045833334
106,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cbcf62e9475e482fb8ed77f3d75f2ca9?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=c9osWSG2Y3ZKVbqkR5TI0kdYrbTm%2FqsGuUXEtjsZ8CQ%3D,490,356,39,38,0.54809844,0.4954644,0.043624163,0.05277778
107,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-79feaaa9b408494384ae2c0844cca5e0?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=WbZDEDhXm7xDUizD0XtzmaBmWUQT95DMJy2H7nNV2Hk%3D,453,374,68,41,0.50782996,0.5204644,0.077181205,0.056944445
108,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-79feaaa9b408494384ae2c0844cca5e0?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=WbZDEDhXm7xDUizD0XtzmaBmWUQT95DMJy2H7nNV2Hk%3D,361,379,64,35,0.4049217,0.52740884,0.07158837,0.048611112
109,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c7cec0c051784b32aa278d7e7d48ee95?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=HqVi9C7u4mt2qOi2OZmIvMecCc0pXOMBVYoTzhcME6w%3D,460,369,55,46,0.5145414,0.51351994,0.06263982,0.06388889
110,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c7cec0c051784b32aa278d7e7d48ee95?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=HqVi9C7u4mt2qOi2OZmIvMecCc0pXOMBVYoTzhcME6w%3D,338,361,59,46,0.37919462,0.50240886,0.06599553,0.06388889
111,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb26b6e351af4bc0956de7190abc80f1?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ksXcHhWhtqlNmgVc4oR8J0V1fogM%2FZnsC9K%2Fz4yop8g%3D,455,364,57,43,0.50894856,0.5065755,0.06375839,0.06111111
112,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cb26b6e351af4bc0956de7190abc80f1?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ksXcHhWhtqlNmgVc4oR8J0V1fogM%2FZnsC9K%2Fz4yop8g%3D,364,358,37,33,0.4082774,0.4982422,0.042505592,0.045833334
113,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d3e8b3abcb9c4240bc0f389d3b84e302?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=B4rYptMUtvZOGqQNV%2F9ZyrO5r2XV6xEkqQv9%2Faw5E30%3D,501,251,32,50,0.5604027,0.34963107,0.03691275,0.07083333
114,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fad936ec54ec4e3faa45752526f2dd95?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=RL9Y%2FcXN3kOZWvFud3gOQHyet5yPxbxB8xKxU0sIcWk%3D,477,230,37,29,0.5346756,0.3204644,0.041387025,0.04027778
115,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-aa5ece213b2e42ada3929a9c40f7e21e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=jC3ESpbNUCP34%2BdkpUlv0STRhfNkrUgehScXI9jOIeU%3D,383,382,43,48,0.42905027,0.5315755,0.04916201,0.068055555
116,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-aa5ece213b2e42ada3929a9c40f7e21e?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=jC3ESpbNUCP34%2BdkpUlv0STRhfNkrUgehScXI9jOIeU%3D,499,295,19,33,0.5575419,0.4107422,0.022346368,0.045833334
117,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-33e16df985964c16948cf2c6d5877898?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=rSLTiWk7bKYtBdlZJG%2FnNi3XNCU7Ww7xJzV7MHfDGEs%3D,501,433,37,34,0.5604027,0.6024088,0.042505592,0.047222223
118,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-33e16df985964c16948cf2c6d5877898?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=rSLTiWk7bKYtBdlZJG%2FnNi3XNCU7Ww7xJzV7MHfDGEs%3D,505,384,39,31,0.5659955,0.5343533,0.043624163,0.043055557
119,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2b7d8b523043491cb66f73cb0d6b3422?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=IDB%2F5GxZ8oraM1gcuAGLIZG0bgIKyMSR7YR2WKV%2B8NM%3D,485,421,60,40,0.54362416,0.5857422,0.06823266,0.055555556
120,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-2b7d8b523043491cb66f73cb0d6b3422?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=IDB%2F5GxZ8oraM1gcuAGLIZG0bgIKyMSR7YR2WKV%2B8NM%3D,501,382,29,26,0.5604027,0.5315755,0.033557046,0.036111113
121,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-514e6437f5a1422ea1a0b5fdb5d56112?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=yxMHZKIywehpdHNF%2BwWuKgamIHuCiXrC80%2BG%2BiBmbEg%3D,466,404,61,32,0.52237135,0.56213105,0.06935123,0.044444446
122,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-514e6437f5a1422ea1a0b5fdb5d56112?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=yxMHZKIywehpdHNF%2BwWuKgamIHuCiXrC80%2BG%2BiBmbEg%3D,493,355,27,48,0.5525727,0.4940755,0.03131991,0.068055555
123,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-93d9c0ef6a354012b8325795e89b457a?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=ZeXlQf0SY45zXrtx12WVAfeC7LHEMZxhRLX9UpnKpRM%3D,463,413,49,25,0.51785713,0.57383406,0.0546875,0.036061026
124,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-17f5f96157264b85b39ddd10afd46e86?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=Yv1wZKDWtLeOuw0rS%2FRun2WpaY2RCAe7paFON5L5KcI%3D,505,115,37,23,0.5659955,0.1607422,0.042505592,0.031944446
125,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-17f5f96157264b85b39ddd10afd46e86?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=Yv1wZKDWtLeOuw0rS%2FRun2WpaY2RCAe7paFON5L5KcI%3D,532,141,26,48,0.5950783,0.1968533,0.030201342,0.068055555
126,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fa5c69062a024eb68a94ce1ca1fe7761?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=zwnNanEuAIWTtkDX8TL9p8zlvJasJY%2BfNBDKki%2BimO0%3D,336,310,42,55,0.37611607,0.43097693,0.046875,0.0776699
127,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-7f07b52585b2462389f698aae44d4095?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=wFM8cuh%2B8J917SRVnwS4TmHsa%2BW2CMKb7W5o7Kh7r9o%3D,337,314,46,36,0.37765363,0.43713108,0.05139665,0.05
128,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-0d166c5027994ec79addbff17fdc09f7?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=S0AsjP6KBR0jl1G2GMhh9NnFyNn7eUUYMADbP%2B4KAVc%3D,442,296,57,34,0.49004424,0.40760216,0.06415929,0.046703298
129,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c44748282e1143b0ac08c893bef3f859?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=OQVe62N%2BCuBCRGbCaNMlhaHudCoQ2tHQ3KwOMwCkNk4%3D,424,288,75,37,0.47427294,0.40101996,0.085011184,0.05138889
130,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-80aa415a088f49d08b3ecf95aef8c0cc?sv=2019-12-12&se=2021-06-08T04%3A35%3A06Z&sr=b&sp=r&sig=vVT5g2KA2klmQoah3laYpVP%2FR6TCAAUO83te2CHwRik%3D,427,290,71,35,0.4765625,0.4032377,0.08035714,0.04993065
131,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-32b4c590a86142fa89d1e8edd9b35799?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=6EH2TSdeg8jfh%2FlIbVL3bx9mm%2BYb%2FV%2FDd%2FDRkS3j880%3D,458,287,43,33,0.51116073,0.3990768,0.04910714,0.045769766
132,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-847be97612524c3c8e31e261cc352b25?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=7JAEdmYPmFz%2FGwhUMePh70fTZBet9FoZ2pKRxiamAPw%3D,408,292,41,33,0.4564732,0.4060116,0.04575893,0.047156725
133,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-847be97612524c3c8e31e261cc352b25?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=7JAEdmYPmFz%2FGwhUMePh70fTZBet9FoZ2pKRxiamAPw%3D,449,303,50,43,0.5011161,0.4212682,0.05691964,0.05963939
134,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-76abb22e2a504164a5d06fb321bd0314?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=kLwOFue3pLgp3ueCG8Fqyscxmpjlt5r3LEPcIQCclPI%3D,460,304,30,42,0.5139665,0.42324218,0.033519555,0.059722222
135,,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-76abb22e2a504164a5d06fb321bd0314?sv=2019-12-12&se=2021-06-08T04%3A35%3A07Z&sr=b&sp=r&sig=kLwOFue3pLgp3ueCG8Fqyscxmpjlt5r3LEPcIQCclPI%3D,441,308,18,35,0.49273744,0.42879775,0.020111732,0.048611112
